bus_id,voltage,dc,symbol,under_construction,x,y,country,geometry
3233,420.0,f,Substation,f,9.5518,59.2767,NO,POINT (9.5518 59.2767)
3234,300.0,f,Substation,f,10.445,63.3936,NO,POINT (10.445 63.3936)
3235,420.0,f,Substation,f,11.621,64.0279,NO,POINT (11.621 64.0279)
3236,300.0,f,Substation,f,11.5031,63.7526,NO,POINT (11.5031 63.7526)
3237,420.0,f,Substation,f,11.5041,63.7536,NO,POINT (11.5041 63.7536)
3238,420.0,f,Substation,f,11.4156,59.1239,NO,POINT (11.4156 59.1239)
3239,420.0,f,Substation,f,6.8161,58.8798,NO,POINT (6.8161 58.8798)
3240,420.0,f,Substation,f,7.5104,59.1233,NO,POINT (7.5104 59.1233)
3241,420.0,f,Substation,f,17.6114,68.5774,NO,POINT (17.6114 68.5774)
3242,420.0,f,Substation,f,11.7763,64.4782,NO,POINT (11.7763 64.4782)
3243,220.0,f,Substation,f,28.5415,70.1719,NO,POINT (28.5415 70.1719)
3244,300.0,f,Substation,f,6.895,59.1257,NO,POINT (6.895 59.1257)
3245,300.0,f,Substation,f,9.8175,61.5767,NO,POINT (9.8175 61.5767)
3246,300.0,f,Substation,f,7.0885,58.9307,NO,POINT (7.0885 58.9307)
3247,300.0,f,Substation,f,9.8322,59.7234,NO,POINT (9.8322 59.7234)
3248,420.0,f,Substation,f,9.8332,59.7244,NO,POINT (9.8332 59.7244)
3249,300.0,f,Substation,f,10.4191,63.3267,NO,POINT (10.4191 63.3267)
3250,420.0,f,Substation,f,10.4201,63.3277,NO,POINT (10.4201 63.3277)
3251,300.0,f,Substation,f,11.0047,63.4481,NO,POINT (11.0047 63.4481)
3252,300.0,f,Substation,f,9.8027,63.2461,NO,POINT (9.8027 63.2461)
3253,300.0,f,Substation,f,7.7252,59.7751,NO,POINT (7.7252 59.7751)
3254,420.0,f,Substation,f,7.7262,59.7761,NO,POINT (7.7262 59.7761)
3255,300.0,f,Substation,f,6.3997,59.6608,NO,POINT (6.3997 59.6608)
3256,420.0,f,Substation,f,6.4007,59.6618,NO,POINT (6.4007 59.6618)
3257,300.0,f,Substation,f,9.0813,61.8813,NO,POINT (9.0813 61.8813)
3258,300.0,f,Substation,f,10.5652,60.8021,NO,POINT (10.5652 60.8021)
3259,300.0,f,Substation,f,10.6082,60.3001,NO,POINT (10.6082 60.3001)
3260,420.0,f,Substation,f,10.1481,60.249,NO,POINT (10.1481 60.249)
3261,300.0,f,Substation,f,11.1327,60.0056,NO,POINT (11.1327 60.0056)
3262,420.0,f,Substation,f,11.1337,60.0066,NO,POINT (11.1337 60.0066)
3263,300.0,f,Substation,f,8.4113,60.5741,NO,POINT (8.4113 60.5741)
3264,420.0,f,Substation,f,8.4123,60.5751,NO,POINT (8.4123 60.5751)
3265,300.0,f,Substation,f,10.4352,61.151,NO,POINT (10.4352 61.151)
3266,300.0,f,Substation,f,6.1154,60.6597,NO,POINT (6.1154 60.6597)
3267,300.0,f,Substation,f,5.8506,60.4017,NO,POINT (5.8506 60.4017)
3268,420.0,f,Substation,f,5.8516,60.4027,NO,POINT (5.8516 60.4027)
3269,300.0,f,Substation,f,10.1051,59.5766,NO,POINT (10.1051 59.5766)
3270,420.0,f,Substation,f,8.7298,58.5883,NO,POINT (8.7298 58.5883)
3271,300.0,f,Substation,f,13.2258,64.9867,NO,POINT (13.2258 64.9867)
3272,300.0,f,Substation,f,6.9843,59.6581,NO,POINT (6.9843 59.6581)
3273,300.0,f,Substation,f,5.9969,59.8522,NO,POINT (5.9969 59.8522)
3274,300.0,f,Substation,f,5.6321,59.912,NO,POINT (5.6321 59.912)
3275,300.0,f,Substation,f,7.0358,61.1808,NO,POINT (7.0358 61.1808)
3276,420.0,f,Substation,f,7.0368,61.1818,NO,POINT (7.0368 61.1818)
3277,420.0,f,Substation,f,13.8835,66.7698,NO,POINT (13.8835 66.7698)
3278,420.0,f,Substation,f,10.663,59.3653,NO,POINT (10.663 59.3653)
3279,300.0,f,Substation,f,6.6062,61.068,NO,POINT (6.6062 61.068)
3280,300.0,f,Substation,f,6.5676,61.0209,NO,POINT (6.5676 61.0209)
3281,420.0,f,Substation,f,6.1491,61.2438,NO,POINT (6.1491 61.2438)
3282,420.0,f,Substation,f,5.5488,61.8288,NO,POINT (5.5488 61.8288)
3283,420.0,f,Substation,f,6.2595,62.1573,NO,POINT (6.2595 62.1573)
3284,420.0,f,Substation,f,6.7801,62.4585,NO,POINT (6.7801 62.4585)
3285,300.0,f,Substation,f,8.0794,61.0037,NO,POINT (8.0794 61.0037)
3286,300.0,f,Substation,f,8.6399,60.8058,NO,POINT (8.6399 60.8058)
3287,420.0,f,Substation,f,6.6362,62.3749,NO,POINT (6.6362 62.3749)
3288,420.0,f,Substation,f,19.2043,69.1898,NO,POINT (19.2043 69.1898)
3289,420.0,f,Substation,f,18.5864,69.0316,NO,POINT (18.5864 69.0316)
3290,420.0,f,Substation,f,17.559,68.1588,NO,POINT (17.559 68.1588)
3291,420.0,f,Substation,f,7.4764,58.6809,NO,POINT (7.4764 58.6809)
3292,420.0,f,Substation,f,10.5406,64.1643,NO,POINT (10.5406 64.1643)
3293,420.0,f,Substation,f,10.222,63.891,NO,POINT (10.222 63.891)
3295,300.0,f,Substation,f,4.9691,60.4394,NO,POINT (4.9691 60.4394)
3296,420.0,f,Substation,f,9.6067,63.4008,NO,POINT (9.6067 63.4008)
3297,420.0,f,Substation,f,9.0113,62.9964,NO,POINT (9.0113 62.9964)
3298,300.0,f,Substation,f,4.859,60.5523,NO,POINT (4.859 60.5523)
3299,300.0,f,Substation,f,5.0498,60.7916,NO,POINT (5.0498 60.7916)
3300,300.0,f,Substation,f,7.018,58.7696,NO,POINT (7.018 58.7696)
3301,420.0,f,Substation,f,7.019,58.7706,NO,POINT (7.019 58.7706)
3302,300.0,f,Substation,f,5.5064,60.8939,NO,POINT (5.5064 60.8939)
3303,420.0,f,Substation,f,8.21,60.6211,NO,POINT (8.21 60.6211)
3304,300.0,f,Substation,f,5.9201,58.5903,NO,POINT (5.9201 58.5903)
3305,420.0,f,Substation,f,15.9932,67.6243,NO,POINT (15.9932 67.6243)
3306,420.0,f,Substation,f,23.216,69.9051,NO,POINT (23.216 69.9051)
3307,300.0,f,Substation,f,5.1579,60.364,NO,POINT (5.1579 60.364)
3308,300.0,f,Substation,f,7.4454,59.7354,NO,POINT (7.4454 59.7354)
3309,300.0,f,Substation,f,8.4934,59.8691,NO,POINT (8.4934 59.8691)
3310,220.0,f,Substation,f,20.9932,52.3112,PL,POINT (20.9932 52.3112)
3311,220.0,f,Substation,f,21.0367,52.0915,PL,POINT (21.0367 52.0915)
3312,220.0,f,Substation,f,20.8761,52.2154,PL,POINT (20.8761 52.2154)
3313,220.0,f,Substation,f,19.0588,50.2689,PL,POINT (19.0588 50.2689)
3314,220.0,f,Substation,f,16.7809,52.367,PL,POINT (16.7809 52.367)
3315,400.0,f,Substation,f,16.7819,52.368,PL,POINT (16.7819 52.368)
3316,220.0,f,Substation,f,14.8963,53.3563,PL,POINT (14.8963 53.3563)
3317,400.0,f,Substation,f,14.8973,53.3573,PL,POINT (14.8973 53.3573)
3318,220.0,f,Substation,f,19.5615,51.7577,PL,POINT (19.5615 51.7577)
3319,220.0,f,Substation,f,14.4772,53.2012,PL,POINT (14.4772 53.2012)
3320,400.0,f,Substation,f,14.4782,53.2022,PL,POINT (14.4782 53.2022)
3321,220.0,f,Substation,f,14.5873,53.5111,PL,POINT (14.5873 53.5111)
3322,220.0,f,Substation,f,19.3371,50.3646,PL,POINT (19.3371 50.3646)
3323,400.0,f,Substation,f,19.3381,50.3656,PL,POINT (19.3381 50.3656)
3324,220.0,f,Substation,f,19.2694,50.3258,PL,POINT (19.2694 50.3258)
3325,220.0,f,Substation,f,19.2127,49.8427,PL,POINT (19.2127 49.8427)
3326,220.0,f,Substation,f,18.8098,53.4382,PL,POINT (18.8098 53.4382)
3327,400.0,f,Substation,f,18.8108,53.4392,PL,POINT (18.8108 53.4392)
3328,220.0,f,Substation,f,18.1204,53.1208,PL,POINT (18.1204 53.1208)
3329,400.0,f,Substation,f,18.1214,53.1218,PL,POINT (18.1214 53.1218)
3330,220.0,f,Substation,f,19.151,50.3677,PL,POINT (19.151 50.3677)
3331,400.0,f,Substation,f,19.152,50.3687,PL,POINT (19.152 50.3687)
3332,220.0,f,Substation,f,18.9602,52.7131,PL,POINT (18.9602 52.7131)
3333,400.0,f,Substation,f,17.1194,51.2156,PL,POINT (17.1194 51.2156)
3334,400.0,f,Substation,f,18.0943,54.7203,PL,POINT (18.0943 54.7203)
3335,220.0,f,Substation,f,20.109,50.0686,PL,POINT (20.109 50.0686)
3336,220.0,f,Substation,f,21.9902,51.4536,PL,POINT (21.9902 51.4536)
3337,220.0,f,Substation,f,20.9836,52.2264,PL,POINT (20.9836 52.2264)
3338,400.0,f,Substation,f,20.876,52.2905,PL,POINT (20.876 52.2905)
3339,220.0,f,Substation,f,19.2118,49.7804,PL,POINT (19.2118 49.7804)
3340,220.0,f,Substation,f,19.0529,49.8635,PL,POINT (19.0529 49.8635)
3341,220.0,f,Substation,f,21.293,52.2277,PL,POINT (21.293 52.2277)
3342,400.0,f,Substation,f,21.294,52.2287,PL,POINT (21.294 52.2287)
3343,220.0,f,Substation,f,20.3487,53.8284,PL,POINT (20.3487 53.8284)
3344,400.0,f,Substation,f,20.3497,53.8294,PL,POINT (20.3497 53.8294)
3345,220.0,f,Substation,f,20.5289,53.8069,PL,POINT (20.5289 53.8069)
3346,400.0,f,Substation,f,20.5299,53.8079,PL,POINT (20.5299 53.8079)
3347,220.0,f,Substation,f,19.382,51.8318,PL,POINT (19.382 51.8318)
3348,220.0,f,Substation,f,19.3663,51.678,PL,POINT (19.3663 51.678)
3349,220.0,f,Substation,f,15.1103,51.0911,PL,POINT (15.1103 51.0911)
3350,400.0,f,Substation,f,15.1113,51.0921,PL,POINT (15.1113 51.0921)
3351,400.0,f,Substation,f,18.7085,54.3381,PL,POINT (18.7085 54.3381)
3352,220.0,f,Substation,f,21.6238,53.1054,PL,POINT (21.6238 53.1054)
3353,400.0,f,Substation,f,21.6248,53.1064,PL,POINT (21.6248 53.1064)
3354,220.0,f,Substation,f,18.435,54.335,PL,POINT (18.435 54.335)
3355,400.0,f,Substation,f,18.436,54.336,PL,POINT (18.436 54.336)
3356,220.0,f,Substation,f,16.9198,52.3145,PL,POINT (16.9198 52.3145)
3357,400.0,f,Substation,f,16.9208,52.3155,PL,POINT (16.9208 52.3155)
3358,220.0,f,Substation,f,19.2928,50.1636,PL,POINT (19.2928 50.1636)
3359,400.0,f,Substation,f,19.2938,50.1646,PL,POINT (19.2938 50.1646)
3360,220.0,f,Substation,f,19.2727,50.0,PL,POINT (19.2727 50)
3361,220.0,f,Substation,f,18.5316,50.1304,PL,POINT (18.5316 50.1304)
3362,400.0,f,Substation,f,18.5326,50.1314,PL,POINT (18.5326 50.1314)
3363,220.0,f,Substation,f,18.6704,53.0447,PL,POINT (18.6704 53.0447)
3364,400.0,f,Substation,f,19.717,52.6133,PL,POINT (19.717 52.6133)
3365,220.0,f,Substation,f,20.2588,52.2327,PL,POINT (20.2588 52.2327)
3366,400.0,f,Substation,f,22.6164,51.2983,PL,POINT (22.6164 51.2983)
3367,220.0,f,Substation,f,16.5902,51.8769,PL,POINT (16.5902 51.8769)
3368,220.0,f,Substation,f,19.4648,50.4959,PL,POINT (19.4648 50.4959)
3369,400.0,f,Substation,f,16.8807,51.0029,PL,POINT (16.8807 51.0029)
3370,400.0,f,Substation,f,16.2913,51.3916,PL,POINT (16.2913 51.3916)
3371,220.0,f,Substation,f,19.3847,51.2419,PL,POINT (19.3847 51.2419)
3372,220.0,f,Substation,f,15.2922,51.9872,PL,POINT (15.2922 51.9872)
3373,220.0,f,Substation,f,14.5223,53.5639,PL,POINT (14.5223 53.5639)
3374,400.0,f,Substation,f,20.964,49.9675,PL,POINT (20.964 49.9675)
3375,400.0,f,Substation,f,21.8547,49.6892,PL,POINT (21.8547 49.6892)
3376,220.0,f,Substation,f,22.584,51.1963,PL,POINT (22.584 51.1963)
3377,220.0,f,Substation,f,22.3098,53.7631,PL,POINT (22.3098 53.7631)
3378,400.0,f,Substation,f,22.3108,53.7641,PL,POINT (22.3108 53.7641)
3379,220.0,f,Substation,f,19.6833,51.4282,PL,POINT (19.6833 51.4282)
3380,220.0,f,Substation,f,23.1467,50.6999,PL,POINT (23.1467 50.6999)
3381,220.0,f,Substation,f,18.5419,52.012,PL,POINT (18.5419 52.012)
3382,400.0,f,Substation,f,18.9088,51.1451,PL,POINT (18.9088 51.1451)
3383,220.0,f,Substation,f,19.7359,52.5362,PL,POINT (19.7359 52.5362)
3384,220.0,f,Substation,f,21.4596,51.6635,PL,POINT (21.4596 51.6635)
3385,400.0,f,Substation,f,21.4606,51.6645,PL,POINT (21.4606 51.6645)
3386,220.0,f,Substation,f,23.2928,50.7167,PL,POINT (23.2928 50.7167)
3387,220.0,f,Substation,f,16.0942,54.1269,PL,POINT (16.0942 54.1269)
3388,400.0,f,Substation,f,16.0952,54.1279,PL,POINT (16.0952 54.1279)
3389,220.0,f,Substation,f,16.1908,50.7527,PL,POINT (16.1908 50.7527)
3390,220.0,f,Substation,f,15.6852,50.885,PL,POINT (15.6852 50.885)
3391,220.0,f,Substation,f,16.7258,54.0375,PL,POINT (16.7258 54.0375)
3392,400.0,f,Substation,f,16.7268,54.0385,PL,POINT (16.7268 54.0385)
3393,220.0,f,Substation,f,16.3545,50.8533,PL,POINT (16.3545 50.8533)
3394,400.0,f,Substation,f,16.3555,50.8543,PL,POINT (16.3555 50.8543)
3395,220.0,f,Substation,f,16.7936,50.5974,PL,POINT (16.7936 50.5974)
3396,220.0,f,Substation,f,16.006,51.6624,PL,POINT (16.006 51.6624)
3397,220.0,f,Substation,f,16.076,51.4957,PL,POINT (16.076 51.4957)
3398,400.0,f,Substation,f,16.077,51.4967,PL,POINT (16.077 51.4967)
3399,220.0,f,Substation,f,18.8638,50.2112,PL,POINT (18.8638 50.2112)
3400,220.0,f,Substation,f,18.849,50.1311,PL,POINT (18.849 50.1311)
3401,220.0,f,Substation,f,18.5851,49.94,PL,POINT (18.5851 49.94)
3402,220.0,f,Substation,f,18.268,50.3434,PL,POINT (18.268 50.3434)
3403,220.0,f,Substation,f,19.7985,49.9658,PL,POINT (19.7985 49.9658)
3404,400.0,f,Substation,f,19.7995,49.9668,PL,POINT (19.7995 49.9668)
3405,220.0,f,Substation,f,21.0467,51.3442,PL,POINT (21.0467 51.3442)
3406,220.0,f,Substation,f,20.9365,50.057,PL,POINT (20.9365 50.057)
3407,220.0,f,Substation,f,21.6716,50.5042,PL,POINT (21.6716 50.5042)
3408,220.0,f,Substation,f,15.2683,52.7479,PL,POINT (15.2683 52.7479)
3409,220.0,f,Substation,f,23.4394,51.1583,PL,POINT (23.4394 51.1583)
3410,400.0,f,Substation,f,23.4404,51.1593,PL,POINT (23.4404 51.1593)
3411,220.0,f,Substation,f,21.9329,49.9941,PL,POINT (21.9329 49.9941)
3412,220.0,f,Substation,f,20.4151,50.8998,PL,POINT (20.4151 50.8998)
3413,400.0,f,Substation,f,20.4161,50.9008,PL,POINT (20.4161 50.9008)
3414,220.0,f,Substation,f,21.3423,50.4388,PL,POINT (21.3423 50.4388)
3415,400.0,f,Substation,f,21.3433,50.4398,PL,POINT (21.3433 50.4398)
3416,220.0,f,Substation,f,20.5221,50.7877,PL,POINT (20.5221 50.7877)
3417,400.0,f,Substation,f,21.868,50.1914,PL,POINT (21.868 50.1914)
3418,220.0,f,Substation,f,19.1423,50.8321,PL,POINT (19.1423 50.8321)
3419,220.0,f,Substation,f,18.2424,52.2991,PL,POINT (18.2424 52.2991)
3420,400.0,f,Substation,f,18.2434,52.3001,PL,POINT (18.2434 52.3001)
3421,220.0,f,Substation,f,19.1974,50.7659,PL,POINT (19.1974 50.7659)
3422,220.0,f,Substation,f,20.6368,50.9053,PL,POINT (20.6368 50.9053)
3423,220.0,f,Substation,f,16.874,53.0777,PL,POINT (16.874 53.0777)
3424,400.0,f,Substation,f,16.875,53.0787,PL,POINT (16.875 53.0787)
3425,220.0,f,Substation,f,19.3172,50.7602,PL,POINT (19.3172 50.7602)
3426,400.0,f,Substation,f,19.3182,50.7612,PL,POINT (19.3182 50.7612)
3427,220.0,f,Substation,f,20.742,52.2285,PL,POINT (20.742 52.2285)
3428,400.0,f,Substation,f,20.743,52.2295,PL,POINT (20.743 52.2295)
3429,220.0,f,Substation,f,21.4528,50.9313,PL,POINT (21.4528 50.9313)
3430,400.0,f,Substation,f,21.4538,50.9323,PL,POINT (21.4538 50.9323)
3431,220.0,f,Substation,f,17.1683,52.2812,PL,POINT (17.1683 52.2812)
3432,400.0,f,Substation,f,17.1693,52.2822,PL,POINT (17.1693 52.2822)
3433,220.0,f,Substation,f,19.1903,50.0862,PL,POINT (19.1903 50.0862)
3434,400.0,f,Substation,f,17.8769,50.7488,PL,POINT (17.8769 50.7488)
3435,220.0,f,Substation,f,17.877,53.0886,PL,POINT (17.877 53.0886)
3436,400.0,f,Substation,f,17.878,53.0896,PL,POINT (17.878 53.0896)
3437,400.0,f,Substation,f,17.851,51.6351,PL,POINT (17.851 51.6351)
3438,400.0,f,Substation,f,16.8912,54.5012,PL,POINT (16.8912 54.5012)
3439,450.0,f,Substation,f,16.8922,54.5022,PL,POINT (16.8922 54.5022)
3440,400.0,f,Substation,f,22.1337,53.091,PL,POINT (22.1337 53.091)
3441,400.0,f,Substation,f,22.3512,52.1245,PL,POINT (22.3512 52.1245)
3442,220.0,f,Substation,f,21.5549,52.2697,PL,POINT (21.5549 52.2697)
3443,400.0,f,Substation,f,21.5559,52.2707,PL,POINT (21.5559 52.2707)
3444,220.0,f,Substation,f,19.1127,50.0223,PL,POINT (19.1127 50.0223)
3445,220.0,f,Substation,f,19.3265,51.2837,PL,POINT (19.3265 51.2837)
3446,400.0,f,Substation,f,19.3275,51.2847,PL,POINT (19.3275 51.2847)
3447,220.0,f,Substation,f,16.9775,52.4743,PL,POINT (16.9775 52.4743)
3448,400.0,f,Substation,f,18.7721,50.3681,PL,POINT (18.7721 50.3681)
3449,400.0,f,Substation,f,23.044,53.0263,PL,POINT (23.044 53.0263)
3450,220.0,f,Substation,f,17.9714,50.6134,PL,POINT (17.9714 50.6134)
3451,220.0,f,Substation,f,18.6651,53.9448,PL,POINT (18.6651 53.9448)
3452,400.0,f,Substation,f,18.6661,53.9458,PL,POINT (18.6661 53.9458)
3453,220.0,f,Substation,f,18.3816,54.2823,PL,POINT (18.3816 54.2823)
3454,400.0,f,Substation,f,18.3826,54.2833,PL,POINT (18.3826 54.2833)
3456,220.0,f,Substation,f,14.6316,53.8466,PL,POINT (14.6316 53.8466)
3457,220.0,f,Substation,f,22.0809,50.5708,PL,POINT (22.0809 50.5708)
3458,220.0,f,Substation,f,21.5056,52.6192,PL,POINT (21.5056 52.6192)
3459,400.0,f,Substation,f,21.5066,52.6202,PL,POINT (21.5066 52.6202)
3461,220.0,f,Substation,f,-9.1351,38.8852,PT,POINT (-9.1351 38.8852)
3462,400.0,f,Substation,f,-9.1341,38.8862,PT,POINT (-9.1341 38.8862)
3463,220.0,f,Substation,f,-9.1801,38.7751,PT,POINT (-9.1801 38.7751)
3464,400.0,f,Substation,f,-9.1791,38.7761,PT,POINT (-9.1791 38.7761)
3465,220.0,f,Substation,f,-8.6097,41.0683,PT,POINT (-8.6097 41.0683)
3466,220.0,f,Substation,f,-7.2205,40.2394,PT,POINT (-7.2205 40.2394)
3467,220.0,f,Substation,f,-8.4553,41.1573,PT,POINT (-8.4553 41.1573)
3468,400.0,f,Substation,f,-8.4543,41.1583,PT,POINT (-8.4543 41.1583)
3469,220.0,f,Substation,f,-8.3429,41.1912,PT,POINT (-8.3429 41.1912)
3470,400.0,f,Substation,f,-8.3419,41.1922,PT,POINT (-8.3419 41.1922)
3471,220.0,f,Substation,f,-7.1197,41.1354,PT,POINT (-7.1197 41.1354)
3472,220.0,f,Substation,f,-7.369,41.1701,PT,POINT (-7.369 41.1701)
3473,400.0,f,Substation,f,-7.368,41.1711,PT,POINT (-7.368 41.1711)
3474,400.0,f,Substation,f,-8.8562,38.5742,PT,POINT (-8.8562 38.5742)
3475,220.0,f,Substation,f,-9.0006,39.338,PT,POINT (-9.0006 39.338)
3476,400.0,f,Substation,f,-8.9996,39.339,PT,POINT (-8.9996 39.339)
3477,400.0,f,Substation,f,-8.3854,41.4037,PT,POINT (-8.3854 41.4037)
3478,400.0,f,Substation,f,-8.2048,41.8703,ES,POINT (-8.2048 41.8703)
3479,220.0,f,Substation,f,-7.7387,40.4482,PT,POINT (-7.7387 40.4482)
3480,220.0,f,Substation,f,-8.5749,41.2197,PT,POINT (-8.5749 41.2197)
3481,400.0,f,Substation,f,-8.5739,41.2207,PT,POINT (-8.5739 41.2207)
3482,220.0,f,Substation,f,-8.4577,41.0744,PT,POINT (-8.4577 41.0744)
3483,220.0,f,Substation,f,-7.6911,40.9613,PT,POINT (-7.6911 40.9613)
3484,400.0,f,Substation,f,-7.6901,40.9623,PT,POINT (-7.6901 40.9623)
3485,220.0,f,Substation,f,-8.13,41.0819,PT,POINT (-8.13 41.0819)
3486,400.0,f,Substation,f,-8.129,41.0829,PT,POINT (-8.129 41.0829)
3487,220.0,f,Substation,f,-8.5548,40.786,PT,POINT (-8.5548 40.786)
3488,220.0,f,Substation,f,-6.3529,41.3823,ES,POINT (-6.3529 41.3823)
3489,220.0,f,Substation,f,-6.2664,41.4886,ES,POINT (-6.2664 41.4886)
3490,220.0,f,Substation,f,-6.8865,41.501,PT,POINT (-6.8865 41.501)
3491,220.0,f,Substation,f,-6.5701,41.3378,PT,POINT (-6.5701 41.3378)
3492,220.0,f,Substation,f,-7.6905,41.1207,PT,POINT (-7.6905 41.1207)
3493,400.0,f,Substation,f,-7.6895,41.1217,PT,POINT (-7.6895 41.1217)
3494,220.0,f,Substation,f,-7.5517,41.1132,PT,POINT (-7.5517 41.1132)
3495,220.0,f,Substation,f,-7.6221,41.4721,PT,POINT (-7.6221 41.4721)
3496,220.0,f,Substation,f,-8.2623,41.0951,PT,POINT (-8.2623 41.0951)
3497,220.0,f,Substation,f,-7.4175,40.6332,PT,POINT (-7.4175 40.6332)
3498,220.0,f,Substation,f,-7.2581,40.6169,PT,POINT (-7.2581 40.6169)
3499,220.0,f,Substation,f,-7.4651,40.2325,PT,POINT (-7.4651 40.2325)
3500,220.0,f,Substation,f,-8.472,40.4683,PT,POINT (-8.472 40.4683)
3501,400.0,f,Substation,f,-8.471,40.4693,PT,POINT (-8.471 40.4693)
3502,220.0,f,Substation,f,-7.9926,40.702,PT,POINT (-7.9926 40.702)
3503,400.0,f,Substation,f,-7.9916,40.703,PT,POINT (-7.9916 40.703)
3504,220.0,f,Substation,f,-8.1703,40.3915,PT,POINT (-8.1703 40.3915)
3505,220.0,f,Substation,f,-8.4182,40.1645,PT,POINT (-8.4182 40.1645)
3506,220.0,f,Substation,f,-8.2002,40.3381,PT,POINT (-8.2002 40.3381)
3507,220.0,f,Substation,f,-7.5534,39.8274,PT,POINT (-7.5534 39.8274)
3508,400.0,f,Substation,f,-7.5524,39.8284,PT,POINT (-7.5524 39.8284)
3509,400.0,f,Substation,f,-8.8234,40.0512,PT,POINT (-8.8234 40.0512)
3510,220.0,f,Substation,f,-8.791,39.6538,PT,POINT (-8.791 39.6538)
3511,400.0,f,Substation,f,-8.79,39.6548,PT,POINT (-8.79 39.6548)
3513,400.0,f,Substation,f,-8.1137,39.4669,PT,POINT (-8.1137 39.4669)
3514,220.0,f,Substation,f,-8.3907,39.9731,PT,POINT (-8.3907 39.9731)
3515,220.0,f,Substation,f,-8.0132,40.3316,PT,POINT (-8.0132 40.3316)
3516,220.0,f,Substation,f,-7.9128,40.133,PT,POINT (-7.9128 40.133)
3517,220.0,f,Substation,f,-8.3229,39.5437,PT,POINT (-8.3229 39.5437)
3518,220.0,f,Substation,f,-8.7294,39.2453,PT,POINT (-8.7294 39.2453)
3519,400.0,f,Substation,f,-7.7413,39.5285,PT,POINT (-7.7413 39.5285)
3520,400.0,f,Substation,f,-7.5289,38.8896,PT,POINT (-7.5289 38.8896)
3521,220.0,f,Substation,f,-8.9477,39.0174,PT,POINT (-8.9477 39.0174)
3522,400.0,f,Substation,f,-8.9467,39.0184,PT,POINT (-8.9467 39.0184)
3523,400.0,f,Substation,f,-8.7618,37.9953,PT,POINT (-8.7618 37.9953)
3524,400.0,f,Substation,f,-8.1269,38.0554,PT,POINT (-8.1269 38.0554)
3525,400.0,f,Substation,f,-7.4974,38.1915,PT,POINT (-7.4974 38.1915)
3526,220.0,f,Substation,f,-9.3297,38.7474,PT,POINT (-9.3297 38.7474)
3527,220.0,f,Substation,f,-9.0792,38.6301,PT,POINT (-9.0792 38.6301)
3528,400.0,f,Substation,f,-8.3217,41.5739,PT,POINT (-8.3217 41.5739)
3529,220.0,f,Substation,f,-8.4671,40.5984,PT,POINT (-8.4671 40.5984)
3530,400.0,f,Substation,f,-8.777,40.1221,PT,POINT (-8.777 40.1221)
3531,220.0,f,Substation,f,-9.1932,39.0796,PT,POINT (-9.1932 39.0796)
3532,400.0,f,Substation,f,-8.5177,37.2109,PT,POINT (-8.5177 37.2109)
3533,400.0,f,Substation,f,-9.1202,38.582,PT,POINT (-9.1202 38.582)
3534,400.0,f,Substation,f,-7.7674,37.3456,PT,POINT (-7.7674 37.3456)
3537,220.0,f,Substation,f,-7.4074,41.6756,PT,POINT (-7.4074 41.6756)
3538,400.0,f,Substation,f,-8.6133,41.3582,PT,POINT (-8.6133 41.3582)
3539,400.0,f,Substation,f,-8.4637,40.9601,PT,POINT (-8.4637 40.9601)
3540,400.0,f,Substation,f,-8.038,41.6813,PT,POINT (-8.038 41.6813)
3541,400.0,f,Substation,f,-7.7815,41.5476,PT,POINT (-7.7815 41.5476)
3542,220.0,f,Substation,f,-7.0155,41.2089,PT,POINT (-7.0155 41.2089)
3543,400.0,f,Substation,f,-7.6995,37.3824,PT,POINT (-7.6995 37.3824)
3544,220.0,f,Substation,f,-7.4369,40.1623,PT,POINT (-7.4369 40.1623)
3545,400.0,f,Substation,f,-7.4359,40.1633,PT,POINT (-7.4359 40.1633)
3546,400.0,f,Substation,f,-8.8963,38.7048,PT,POINT (-8.8963 38.7048)
3547,400.0,f,Substation,f,-7.9215,38.6341,PT,POINT (-7.9215 38.6341)
3548,400.0,f,Substation,f,-8.6048,38.6485,PT,POINT (-8.6048 38.6485)
3549,400.0,f,Substation,f,-7.8636,41.5235,PT,POINT (-7.8636 41.5235)
3550,400.0,f,Substation,f,-7.4268,41.2158,PT,POINT (-7.4268 41.2158)
3551,220.0,f,Substation,f,26.1851,44.3985,RO,POINT (26.1851 44.3985)
3552,400.0,f,Substation,f,26.1861,44.3995,RO,POINT (26.1861 44.3995)
3553,220.0,f,Substation,f,26.1696,44.4568,RO,POINT (26.1696 44.4568)
3554,400.0,f,Substation,f,25.9662,44.4071,RO,POINT (25.9662 44.4071)
3555,220.0,f,Substation,f,26.1234,44.9404,RO,POINT (26.1234 44.9404)
3556,400.0,f,Substation,f,28.5896,44.2013,RO,POINT (28.5896 44.2013)
3557,400.0,f,Substation,f,27.3372,44.2399,RO,POINT (27.3372 44.2399)
3558,220.0,f,Substation,f,22.9158,45.7648,RO,POINT (22.9158 45.7648)
3559,220.0,f,Substation,f,24.4796,46.4953,RO,POINT (24.4796 46.4953)
3560,220.0,f,Substation,f,22.8306,45.9151,RO,POINT (22.8306 45.9151)
3561,400.0,f,Substation,f,22.8316,45.9161,RO,POINT (22.8316 45.9161)
3562,220.0,f,Substation,f,25.4333,44.8959,RO,POINT (25.4333 44.8959)
